SYMBOL,2D 1,2D 2,2D 3,2D 4,2D 5,3D 1,3D 2,3D 3,3D 4,3D 5,InVivo 1,InVivo 2,InVivo 3,InVivo 4
UNC50,4.774899405,4.680005321,4.77203584,4.8187218,4.730754524,5.049748196,4.83521941,4.892319775,4.94483506,4.730640499,4.683673903,4.758313249,4.564157292,4.612082254
UNC5B,1.256309484,1.450462422,1.512556898,1.631956463,1.559350667,2.400459693,2.438269755,2.382586892,2.627478092,2.395798931,1.727267695,0.958608338,2.310763865,1.1795213
UNC5C,2.000355835,2.148771105,2.345242087,2.250708263,2.31216197,0.557745922,0.977404056,1.321631586,1.710222746,1.454433678,-1.060131251,-0.010733565,-0.815945132,-0.562852221
UNC5CL,2.451774572,2.288632786,2.357019046,2.487435231,2.349814832,2.967980589,2.999450602,2.858205238,2.896954449,2.927579044,4.343370896,4.601280165,4.507228988,4.313378227
UNC93B1,6.498519877,6.632520758,6.61231139,6.525229102,6.489689094,6.654664395,6.671832642,6.575243356,6.660386683,6.609185592,6.134887558,6.20872011,6.23110395,6.266169199
UNG,7.366965008,7.352480961,7.422733345,7.359666279,7.393311759,6.064539103,6.295779128,6.284735609,6.302960974,6.158253365,6.563578979,6.539313992,6.466569251,6.621136743
UNK,6.013964454,5.978047835,5.977200557,5.951690401,5.954780579,6.013601942,6.056891562,5.927820306,5.972767571,6.081881849,6.438551104,6.541215803,6.362890106,6.50250035
UNKL,5.079037368,4.934643607,4.923268522,4.992798711,5.092523084,4.195262717,4.232516216,4.221133378,4.328629964,4.394130167,4.626856359,4.597629438,4.580806773,4.711037276
UPF1,6.878448452,6.800581801,6.821216695,6.813923559,6.865286226,6.684149829,6.840705146,6.728952993,6.764176579,6.878687504,6.740982516,6.828486594,6.679930587,6.838779075
UPF2,5.940124337,5.831351377,5.853792777,5.870927228,5.958212806,5.852734501,5.771034596,5.815380805,5.920414186,5.83079373,5.893435931,5.961319093,5.751785808,5.917701472
UPF3A,5.101128668,5.041184097,5.074478824,5.093790864,5.065196412,5.325101599,5.095634775,5.089678363,5.079898868,5.120915383,5.403874373,5.457267547,5.384714302,5.41426836
UPF3B,5.202141023,5.084646476,5.228263731,5.168783764,5.258235538,5.160285184,4.968199845,4.902517278,5.048054594,4.913201874,5.152417069,5.347433184,5.161244773,5.21320438
UPK1B,3.026781799,3.147629433,3.169381071,3.15623311,3.041395454,2.306079921,2.280863384,2.408260211,2.028465361,2.195880463,5.627342057,5.717384652,5.656830075,5.798723623
UPK3B,5.423901424,5.685173059,5.583153899,5.452742552,5.46913119,2.904978014,3.494246047,3.310272648,3.622597276,3.189293687,2.191628147,2.261823899,2.631594799,2.060282773
UPP1,5.121904872,5.241851405,5.293299671,5.142008837,5.283992689,4.345180199,4.517210982,4.571466738,4.550830902,4.438437496,4.233489247,4.128819437,4.259162876,4.224663713
UPRT,3.969505209,3.939063083,4.144107185,4.025971681,3.8826098,4.232803163,4.162029086,4.215691179,4.202317044,4.128897982,3.757817017,3.71913514,3.783580393,3.693401801
UQCC1,5.492363621,5.480474036,5.596876108,5.608467691,5.546161412,5.219740863,5.329079098,5.243783967,5.228471877,5.08169648,5.013305878,5.12583051,5.013726886,4.988198004
UQCC2,4.239523843,4.226815547,4.322878202,4.226834855,4.21778952,3.74979564,3.812230998,3.693659971,3.819354976,3.723296285,3.854146811,4.092965384,4.025759271,3.875092784
UQCR10,5.744751832,5.908441239,5.874425131,5.969901947,5.941740194,5.614821227,5.602283015,5.583641502,5.562282901,5.503526337,5.454691478,5.636967297,5.548848622,5.511224261
UQCR11,6.239848882,6.448591994,6.40032254,6.421503347,6.445538246,6.608725545,6.487762415,6.441375228,6.488271901,6.47736073,6.268166604,6.36237588,6.366095362,6.174830738
UQCRB,7.431194613,7.440481033,7.451681828,7.561390535,7.521932032,7.516424805,7.333778636,7.443746837,7.319350873,7.310735185,7.177277101,7.341420336,7.210561788,7.19436569
UQCRC1,7.386107199,7.462945562,7.474500146,7.381750146,7.505083291,6.755330054,6.903082429,6.786983271,6.837904433,6.860953645,6.998466209,7.071239089,7.167579679,7.077322826
UQCRC2,7.916070644,7.957414192,7.987416597,7.960966985,7.906678204,7.473797653,7.552247427,7.549195681,7.514031658,7.483950328,7.332958159,7.338415779,7.388763629,7.291939841
UQCRFS1,8.222400981,8.361922142,8.353507638,8.349912732,8.311550923,7.734688659,7.685424854,7.752980917,7.734033533,7.643138048,7.470380235,7.484930054,7.540986855,7.519919595
UQCRH,7.04982364,7.117252842,7.140847173,7.133798503,7.088201369,6.535162012,6.458273162,6.570589523,6.568634469,6.399741484,6.423352164,6.538362145,6.526127776,6.438416742
UQCRHL,2.426802112,2.546570675,2.540173266,2.685682204,2.44090692,2.000647966,1.55246603,1.939790618,1.883705215,1.581938334,1.90801951,1.63644516,1.984461211,1.657719147
UQCRQ,6.427974698,6.479238048,6.510207158,6.660414445,6.563656169,6.694018449,6.494590711,6.676105664,6.668263451,6.532645392,6.672863654,6.776557836,6.589583711,6.56125965
URB1,5.710542658,5.64669107,5.633044924,5.674821055,5.740291805,5.411374598,5.66670664,5.570910404,5.649753658,5.682100928,5.842972537,5.719065761,5.992716225,5.806931747
URB2,5.482452138,5.447560329,5.495299479,5.516276766,5.540575553,4.464076505,4.765614868,4.692637499,4.740844535,4.828653629,4.720878421,4.654960653,4.621608762,4.889622496
URGCP,5.631374879,5.624958303,5.60367622,5.560260931,5.631562607,5.619707148,5.792191768,5.596952128,5.58047781,5.722962303,5.796722664,5.868936802,5.694922003,5.684885436
URI1,7.445199124,7.391046248,7.439446293,7.456434246,7.422870665,7.395269498,7.241508858,7.321980784,7.27576294,7.217971897,7.040978513,6.981293056,7.017433419,6.959788956
URM1,6.52215724,6.564545564,6.670689027,6.578008243,6.614329353,6.355773832,6.449802852,6.403581276,6.375721276,6.416894824,6.500327273,6.576418273,6.539359419,6.430661041
UROD,4.697921036,4.699417497,4.785171199,4.675999391,4.71370801,4.61495642,4.724628603,4.663618622,4.708106373,4.715485348,5.001522618,5.102836034,4.998316888,4.867817676
UROS,5.735793987,5.726445035,5.791691945,5.70757658,5.741177561,5.358796337,5.452338717,5.495068426,5.472167313,5.469438726,5.391888717,5.494061295,5.461642454,5.356537404
USB1,6.365049324,6.329678805,6.381706882,6.277607405,6.400554234,5.64405236,5.728985647,5.754131039,5.750269931,5.832710377,5.817809861,5.843731056,5.864299249,6.015856222
USE1,2.833993199,2.836545664,2.957527684,2.922128244,2.918357882,3.189762658,3.051071303,2.991560828,3.085230429,3.033586994,3.122858124,3.446229249,3.225718819,3.092974318
USF1,5.582204017,5.541982017,5.66832911,5.507991842,5.600861781,5.632754968,5.686929931,5.577289996,5.504791937,5.648400865,5.845171846,5.944891058,5.921518548,5.828594475
USF2,7.009522076,7.037334844,7.025274229,6.967840187,7.020180065,7.361774044,7.369994538,7.309900473,7.339633518,7.294369965,7.036815285,7.202015405,6.978172753,7.040669179
USH1C,2.744958731,2.719724752,2.763226441,2.628045477,2.635479103,5.343037972,5.401234271,5.150839921,5.056081801,5.251782058,6.120432963,6.148862872,6.136670383,6.052217196
USO1,6.958732554,6.93255099,6.923512819,6.920617627,6.85407094,7.24261622,7.15182594,7.156449047,7.078562894,7.066855348,7.046086047,6.958347045,6.923743339,6.865222312
USP1,6.48445493,6.489867943,6.468406413,6.428836425,6.413947385,5.485619237,5.488073152,5.586455442,5.603945883,5.503526337,5.663517958,5.521294494,5.555883345,5.649703431
USP10,7.273672711,7.283412298,7.286192657,7.273849227,7.300367093,6.732579452,6.78051649,6.724169817,6.672185766,6.766855842,6.663754734,6.703711598,6.682825419,6.676837108
USP11,6.780733941,6.755157914,6.752659518,6.778445044,6.859995319,7.169483791,7.10445098,6.953173258,6.943908765,7.061961769,6.762863086,6.883491466,6.725564989,6.782728883
USP12,5.480921232,5.431978473,5.398188346,5.506408353,5.336513448,5.502268781,5.384305215,5.556631715,5.507721552,5.44709215,4.906433801,4.854754196,5.01984509,5.088569404
USP13,5.101128668,5.022809508,4.99096751,5.068795565,5.070844238,4.150697038,4.346555649,4.417218374,4.587292546,4.524749311,4.533568543,4.329233967,4.482337257,4.663613811
USP14,6.858838603,6.794050603,6.803035731,6.828412975,6.775403458,6.455631274,6.513115085,6.633545036,6.53998682,6.498039623,6.28122064,6.166219849,6.228024392,6.266169199
USP15,6.453176899,6.374748448,6.434766067,6.387282648,6.375387234,6.131430389,6.122396533,6.273429788,6.143057142,6.055863736,5.995970867,5.812576196,5.908936782,5.883440939
USP16,5.826584474,5.76610888,5.774231003,5.748004699,5.767065695,5.628969425,5.483022104,5.634151424,5.604630173,5.533688502,5.517634386,5.450199759,5.600791483,5.514569299
USP18,3.96732017,4.013847012,4.014399978,4.042258782,3.971343065,3.514479638,3.646575395,3.693659971,3.731563292,3.544616416,3.630992207,3.544313256,3.661059034,3.630663037
USP19,5.827187038,5.89503399,5.81802605,5.794160693,5.913337033,5.870706516,5.849944725,5.775865488,5.77358118,5.893348429,5.79599522,5.839873294,5.903432037,5.828594475
USP20,4.253937209,4.163925434,4.139000321,4.039173749,4.113568309,4.731506015,4.725850851,4.679519414,4.472024072,4.827372549,4.706434177,4.932164109,4.754738327,4.776030866
USP21,4.559726893,4.426399819,4.503273053,4.414139971,4.504274788,4.43587755,4.521440263,4.279680593,4.388662437,4.291953576,4.260106764,4.449552704,4.435810367,4.391140438
USP22,9.524373283,9.579655924,9.531554105,9.526708783,9.533909573,9.240502731,9.34557487,9.356217883,9.378991614,9.356417952,9.012535562,8.733637822,8.797554952,8.800588275
USP24,5.810219382,5.653674109,5.45682541,5.803539702,5.794205529,5.847159305,5.998925558,5.908273437,6.036533534,6.113232677,6.061121302,5.939853863,6.170979669,6.084536665
USP25,5.940124337,5.925026963,5.916318404,5.905279857,5.880348743,5.908671425,5.852185055,5.971528714,5.909933082,5.841621215,5.474716914,5.320001793,5.518202236,5.412834961
USP27X,3.047614663,2.931537831,2.758794254,2.910202014,3.035630924,3.047920024,2.974988069,2.991560828,2.675164498,2.955992993,2.711731066,2.669088075,2.848784616,2.778163265
USP28,5.511984618,5.582274435,5.489961112,5.602550974,5.48190535,4.783027565,4.831817795,5.004926688,4.913145631,4.945444748,4.680392924,4.547418505,4.625626205,4.781594803
USP3,6.668202728,6.696953979,6.709388186,6.701474926,6.663983708,6.64693053,6.543932129,6.619189006,6.595774722,6.540875602,6.54881149,6.496827042,6.407906114,6.428534725
USP3-AS1,-1.724851454,-1.811885002,-1.678212478,-1.718710758,-1.640265049,-1.410889612,-1.404012166,-1.632064492,-0.864147402,-1.435860381,0.274212848,0.075782625,0.327121945,-0.205016255
USP30,4.153730478,4.451804019,4.301706293,4.312693539,4.333898769,4.350444328,4.322519861,4.332596062,4.303562497,4.278891596,4.213198794,4.261633381,4.247044033,4.395501358
USP31,4.996799031,4.986133555,4.734156084,4.986565153,4.994154141,4.632348357,4.65190574,4.83313152,4.923054978,4.784445771,5.305079535,5.123293592,5.305122874,5.441235788
USP32,6.754525605,6.741176856,6.575612309,6.737860906,6.671669973,6.546154675,6.646885526,6.673295991,6.744622148,6.736124229,6.463904327,6.317761915,6.422862451,6.473817861
USP32P1,3.790853246,3.24000479,3.207673787,3.677171362,3.62809926,5.059753446,4.5595868,4.600891055,4.738626766,5.062714515,6.406914855,6.456924618,6.359532986,6.304453021
USP32P2,-0.260539713,-0.909860021,-0.919653797,0.129679863,-0.576115923,0.770464521,0.285831339,0.634967931,0.902427755,1.323163788,3.246748452,3.454326091,3.177894753,3.154407482
USP33,6.046929688,6.051642939,6.014393919,6.051975547,5.882758897,5.803684939,5.817636145,5.962350832,5.914907308,5.810189475,5.565549938,5.452222662,5.537521227,5.480764697
USP34,7.170133143,7.166921787,6.859495028,7.158986021,7.131278369,7.016865185,7.110312397,7.174561528,7.369129986,7.317594662,7.508576711,7.26953444,7.582569865,7.510233647
USP35,3.162849826,2.908369701,2.914342262,3.018597224,3.108830888,3.512132827,3.588634678,3.489328867,3.42291165,3.614611456,3.606999861,3.653837591,3.929379591,3.748988572
USP36,6.477178751,6.42196259,6.475514126,6.405025714,6.58404078,6.729804915,6.81710219,6.725127722,6.762031221,6.897732632,6.88368677,6.849743658,6.938352146,6.900424549
USP37,4.726625565,4.58196283,4.501947661,4.623645301,4.539324836,4.11402598,4.202978916,4.253362381,4.507581798,4.351986998,4.553432482,4.433259197,4.580806773,4.599536687
USP38,5.005343546,5.015083819,5.042016905,5.02190723,4.929569207,4.901627449,4.955752572,5.022695596,5.12638493,4.9466252,4.650523425,4.604921677,4.583563101,4.567687015
USP39,6.559987241,6.554986693,6.632438071,6.547920636,6.591181578,5.615914489,5.676853721,5.717377063,5.709500879,5.712952068,5.727705008,5.662527961,5.702555566,5.81563591
USP4,5.094136243,5.060078651,5.041104675,5.007426383,5.088352524,4.924750234,5.060220341,4.954630481,4.953455852,5.136516118,4.919016377,4.997342634,4.996249729,4.982411675
USP40,6.15119077,6.180869718,6.06911703,6.067361289,6.10408774,5.914014338,5.944844478,5.944914812,5.959989952,6.015935046,6.231086249,6.146366169,6.099600909,6.148804557
USP42,4.59836283,4.595495638,4.575616416,4.661843722,4.585429486,4.577287368,4.534054222,4.498645497,4.614726016,4.695963827,4.513427283,4.503223125,4.473448385,4.603311826
USP43,3.498642582,3.357692268,3.411670806,3.447814887,3.449554047,3.638006731,3.667080849,3.65932628,3.598066107,3.894550766,4.511582239,4.418849847,4.575278268,4.638078102
USP45,3.51967084,3.369858685,3.330371415,3.512350884,3.376185706,3.719601989,3.583250102,3.677915119,3.719281728,3.617579019,4.124235272,3.954258388,3.826097359,4.169711298
USP46,4.531904757,4.569357326,4.564231695,4.622183859,4.544408179,4.443287103,4.425405771,4.534058682,4.577566247,4.546712027,4.121818413,3.859884877,3.953019438,4.128388824
USP47,6.418409202,6.34455079,6.34188828,6.49420792,6.448524046,6.414441773,6.436053461,6.527356535,6.495299872,6.482660033,6.528427256,6.391131043,6.497954903,6.51290734
USP48,5.762502368,5.730696729,5.671869461,5.848916752,5.772707938,5.66268695,5.698182179,5.699942729,5.701206972,5.674996334,5.705280449,5.715701581,5.672449275,5.6839766
USP49,2.327811855,2.353787208,2.065561937,2.223979939,2.187733006,2.722136795,2.62279261,2.685240171,2.669943182,2.648824938,3.613895627,3.392462236,3.5385674,3.549501801
USP5,8.156560996,8.132487607,8.17186952,8.109690486,8.153610022,7.476207606,7.715422623,7.609402895,7.615801886,7.640405034,7.582502941,7.580964302,7.632834672,7.630575182
USP51,1.121324633,0.899038225,1.029252869,1.138010593,0.948209231,1.421857057,1.36399175,0.971680028,1.720360551,1.193137476,1.384296172,1.336975299,1.086810556,1.1795213
USP53,5.856998796,5.807397612,5.814293337,5.809651674,5.770106568,5.927725972,5.72715587,5.907148434,5.885927703,5.869896029,5.629044925,5.393428396,5.570545544,5.700518933
USP54,4.81311838,4.899826329,4.725096775,4.813608902,5.01627566,4.730496959,4.803154706,4.766456341,4.760627964,4.914408994,5.296532928,5.152202232,5.264476695,5.17819735
USP6NL,5.336028238,5.465812398,5.375931896,5.379809241,5.414098143,5.225482234,5.407341369,5.286805945,5.366394355,5.311643617,4.667193879,4.479615748,4.754738327,4.791556132
USP7,7.43989022,7.207823263,7.356627774,7.419680576,7.436879466,7.040263258,7.086484618,7.097503905,7.142631027,7.13730083,6.900351452,6.860827077,6.999227446,6.930787696
USP8,6.760686445,6.739067962,6.7236724,6.750624717,6.721891127,6.666847496,6.703507982,6.757947903,6.731656325,6.687881308,6.493332781,6.423454559,6.467688683,6.438078565
USP9X,7.682964894,7.504232597,7.390864953,7.76887247,7.702859822,7.903225627,7.928271447,7.972826473,8.131419652,8.161057302,7.969956111,7.895182176,7.989930553,7.938283246
TTTY15,5.260411675,5.296411865,5.0291929,5.284170705,5.10220776,5.642980222,5.637129832,5.689510971,5.787509786,5.826311627,5.999266303,5.884750529,5.96814198,5.991096258
USP9Y,5.260411675,5.296411865,5.0291929,5.284170705,5.10220776,5.642980222,5.637129832,5.689510971,5.787509786,5.826311627,5.999266303,5.884750529,5.96814198,5.991096258
USPL1,4.627713597,4.475643179,4.534722567,4.649701223,4.559551619,4.118661162,4.261460892,4.070494319,4.147021117,4.369696498,4.778786162,4.848623934,4.861930893,4.975631495
UST,3.480371148,3.488425884,3.450664611,3.545110871,3.355511197,4.482174568,4.46253852,4.500138533,4.483974288,4.481424528,2.271686381,1.835550349,1.787105876,1.557084401
UTP14A,6.354107096,6.238901289,6.355979488,6.305223598,6.341955938,5.752749868,5.830816939,5.743820529,5.776098274,5.772809567,5.624041289,5.6926575,5.716397202,5.640767628
UTP14C,5.345102428,5.363817379,5.183312073,5.294832406,5.094853342,5.399158088,5.326068103,5.363533864,5.460451176,5.422579577,5.095923052,5.102230686,5.0075621,4.950540707
UTP15,5.280790807,5.160844998,5.249743407,5.26884174,5.287635028,4.405852825,4.610156015,4.564347811,4.652277051,4.47161752,4.853520615,4.751758221,4.738753633,4.82965372
UTP18,7.12967273,7.139646874,7.224047113,7.157347289,7.136505504,6.498347517,6.493514705,6.506336821,6.475235329,6.440129478,6.263788877,6.158187215,6.319734161,6.255812896
UTP20,6.157912692,5.959248437,5.990492985,6.241178789,6.219179774,5.385965963,5.657769019,5.648360062,5.890424169,5.80042899,6.213601762,5.983868699,6.31932082,6.339296921
UTP23,5.156839587,5.071297734,5.200752235,5.162262178,5.171528285,5.139909366,4.994806077,5.237531887,5.148139614,5.011234887,4.555224806,4.514883516,4.538817161,4.492327899
UTP3,5.691475294,5.637662925,5.677750808,5.703781686,5.730066323,5.558505564,5.439731314,5.461741063,5.436483577,5.444587695,5.173574264,5.049049824,5.037040414,5.103751377
UTP6,6.552718802,6.477271339,6.499288888,6.472474552,6.516838926,6.273989913,6.139006663,6.230900475,6.149167659,6.14751424,6.205635546,6.245345286,6.166390684,6.141899573
UTRN,5.094136243,4.939549614,4.661224816,5.014684975,5.043099834,5.789220488,5.956344854,5.956924678,6.192597652,6.257189248,5.723726101,5.475284442,5.926412133,5.756967544
UTY,4.244945744,4.177832322,4.297128748,4.352017553,4.311412471,4.755514021,4.74406138,4.801996022,4.645642794,4.810614149,4.695098923,4.588461998,4.697363386,4.683959564
UVRAG,4.661893838,4.770889705,4.733026776,4.793623484,4.719112911,4.613862431,4.61675958,4.727471838,4.709379367,4.661871252,4.326678405,4.298080767,4.378239561,4.392595543
UVSSA,2.644606706,2.775664036,2.780820268,2.758822757,3.003507595,3.727715617,3.661981744,3.530823973,3.462707675,3.926012014,3.974224379,3.705631745,4.208279666,3.958020829
UXS1,5.837990373,5.851447357,5.814827173,5.792212572,5.784786031,5.839224047,5.831895733,5.832667483,5.765648595,5.772077303,5.801291103,5.618170994,5.730803692,5.717454421
UXT,5.208630221,5.315408266,5.359194299,5.465430724,5.379814126,5.44066894,5.34268679,5.435450234,5.341980059,5.208153386,5.382833674,5.350690174,5.232344541,5.217315864
